review_id,customer_name,age,brand,model,price_usd,price_local,currency,exchange_rate_to_usd,rating,sentiment,country,language,review_date,verified_purchase,battery_life_rating,camera_rating,performance_rating,design_rating,display_rating,helpful_votes,source,engagement_score,price_bucket,review_month,age_group,segment
39274,Mohammad James,28,Apple,iPhone 14,1316.14,1026.59,GBP,0.78,2.0,Negative,UK,English,2023-07-17,True,2,3,2,3,1,3,Amazon,6,"(1235.916, 1499.89]",2023-07,26-35,Premium
39275,John Rice,31,Motorola,Edge 50,630.52,630.52,USD,1.0,3.0,Neutral,USA,English,2024-06-15,True,2,3,2,3,1,0,BestBuy,3,"(443.994, 707.968]",2024-06,26-35,Mid-range
39276,Heinz-Werner Hethur,30,Google,Pixel 8,871.5,810.5,EUR,0.93,2.0,Negative,Germany,German,2024-02-21,False,2,1,1,3,2,0,eBay,0,"(707.968, 971.942]",2024-02,26-35,Upper-mid
39277,Anica Sager B.A.,18,OnePlus,OnePlus Nord 3,771.02,717.05,EUR,0.93,2.0,Neutral,Germany,German,2024-06-05,True,1,1,1,1,1,2,AliExpress,5,"(707.968, 971.942]",2024-06,18-25,Upper-mid
39278,Nicholas Bajwa,36,Realme,Realme Narzo 70,514.2,42678.6,INR,83.0,2.0,Neutral,India,Hindi,2024-08-01,True,2,3,1,1,1,4,Flipkart,7,"(443.994, 707.968]",2024-08,36-45,Budget
39279,Christopher Torres,45,Google,Pixel 6,637.64,879.94,CAD,1.38,4.0,Positive,Canada,English,2024-07-13,True,4,5,2,5,3,7,BestBuy,10,"(443.994, 707.968]",2024-07,36-45,Upper-mid
39280,Dennis Craig,50,Apple,iPhone 15 Pro,1262.9,1932.24,AUD,1.53,4.0,Positive,Australia,English,2024-11-01,True,3,2,5,4,4,10,BestBuy,13,"(1235.916, 1499.89]",2024-11,46-55,Premium
39281,Holly Castillo,26,OnePlus,OnePlus 12,852.15,1175.97,CAD,1.38,2.0,Neutral,Canada,English,2024-09-20,True,2,1,2,1,3,6,BestBuy,9,"(707.968, 971.942]",2024-09,26-35,Upper-mid
39282,Charles Perez,54,Motorola,Moto G Power,736.21,2701.89,AED,3.67,4.0,Positive,UAE,English,2023-01-07,True,4,3,4,2,3,5,Amazon,8,"(707.968, 971.942]",2023-01,46-55,Mid-range
39283,Chad Jones,34,Samsung,Galaxy S24,473.43,653.33,CAD,1.38,4.0,Positive,Canada,English,2023-12-07,True,5,4,4,5,4,6,AliExpress,9,"(443.994, 707.968]",2023-12,26-35,Premium
39284,Marie Hall,28,Apple,iPhone 15 Pro,1110.08,865.86,GBP,0.78,4.0,Positive,UK,English,2024-02-09,True,5,5,3,2,4,3,Amazon,6,"(971.942, 1235.916]",2024-02,26-35,Premium
39285,Joshua Smith,37,Apple,iPhone 15 Pro,1318.42,4838.6,AED,3.67,4.0,Positive,UAE,English,2023-12-18,True,3,4,4,3,5,6,Flipkart,9,"(1235.916, 1499.89]",2023-12,36-45,Premium
39286,Susan Summers,18,Apple,iPhone 14,1084.59,3980.45,AED,3.67,2.0,Neutral,UAE,English,2023-02-25,True,1,1,1,1,1,1,eBay,4,"(971.942, 1235.916]",2023-02,18-25,Premium
39287,Natália Farias,34,Apple,iPhone 15 Pro,1082.11,6168.03,BRL,5.7,4.0,Positive,Brazil,Portuguese,2023-09-22,True,3,4,3,4,5,5,BestBuy,8,"(971.942, 1235.916]",2023-09,26-35,Premium
39288,David Davies,32,Samsung,Galaxy A55,908.74,708.82,GBP,0.78,1.0,Negative,UK,English,2024-01-22,True,1,1,1,1,1,2,Amazon,5,"(707.968, 971.942]",2024-01,26-35,Premium
39289,Samuel Taylor,40,Apple,iPhone SE,882.42,1217.74,CAD,1.38,2.0,Negative,Canada,English,2025-06-21,True,1,3,2,2,1,3,AliExpress,6,"(707.968, 971.942]",2025-06,36-45,Premium
39290,Christopher Shannon,33,Motorola,Razr 40,738.26,738.26,USD,1.0,1.0,Negative,USA,English,2024-07-24,True,1,1,1,1,2,1,BestBuy,4,"(707.968, 971.942]",2024-07,26-35,Mid-range
39291,Ms Brenda Brennan,28,Xiaomi,Poco X6,233.9,182.44,GBP,0.78,1.0,Negative,UK,English,2025-03-08,True,1,2,1,1,1,2,BestBuy,5,"(178.7, 443.994]",2025-03,26-35,Mid-range
39292,Yuri Castro,39,Apple,iPhone 14,1478.7,8428.59,BRL,5.7,4.0,Positive,Brazil,Portuguese,2024-10-15,True,3,3,5,4,4,4,Amazon,7,"(1235.916, 1499.89]",2024-10,36-45,Premium
39293,Manuella da Cunha,26,OnePlus,OnePlus 11R,957.32,5456.72,BRL,5.7,1.0,Negative,Brazil,Portuguese,2025-07-13,True,1,1,1,1,1,2,Flipkart,5,"(707.968, 971.942]",2025-07,26-35,Upper-mid
39294,Georgia Krein B.Sc.,40,Samsung,Galaxy Note 20,1111.65,1033.83,EUR,0.93,4.0,Positive,Germany,German,2024-11-02,False,4,3,3,4,4,6,Flipkart,6,"(971.942, 1235.916]",2024-11,36-45,Premium
39295,Tyler Lee,37,OnePlus,OnePlus 12,668.0899999999999,2451.89,AED,3.67,2.0,Negative,UAE,English,2025-03-12,False,2,1,1,2,2,2,eBay,2,"(443.994, 707.968]",2025-03,36-45,Upper-mid
39296,Melanie Rogers,41,OnePlus,OnePlus 12,880.57,1347.27,AUD,1.53,1.0,Negative,Australia,English,2024-11-06,False,1,1,1,1,1,3,BestBuy,3,"(707.968, 971.942]",2024-11,36-45,Upper-mid
39297,Ante Sorgatz,36,Realme,Realme Narzo 70,549.36,510.9,EUR,0.93,4.0,Positive,Germany,German,2023-09-03,False,3,5,4,2,4,3,eBay,3,"(443.994, 707.968]",2023-09,36-45,Budget
39298,Karl-Werner Steinberg,27,Samsung,Galaxy Note 20,620.51,577.07,EUR,0.93,2.0,Neutral,Germany,German,2025-01-26,True,2,1,1,1,2,1,BestBuy,4,"(443.994, 707.968]",2025-01,26-35,Premium
39299,Cheryl Gonzalez,34,Motorola,Edge 50,531.36,733.28,CAD,1.38,5.0,Positive,Canada,English,2025-05-18,False,5,5,5,4,4,6,Unknown,6,"(443.994, 707.968]",2025-05,26-35,Mid-range
39300,Chris Romero,37,Motorola,Razr 40,711.52,711.52,USD,1.0,4.0,Positive,USA,English,2024-01-19,True,3,2,4,4,4,3,AliExpress,6,"(707.968, 971.942]",2024-01,36-45,Mid-range
39301,Heather Hall,43,OnePlus,OnePlus Nord 3,353.04,540.15,AUD,1.53,4.0,Positive,Australia,English,2025-04-19,True,1,5,4,3,3,4,eBay,7,"(178.7, 443.994]",2025-04,36-45,Upper-mid
39302,Jared Gaines,30,Xiaomi,Mi 13 Pro,376.18,519.13,CAD,1.38,5.0,Positive,Canada,English,2023-09-14,True,5,5,5,5,5,5,AliExpress,8,"(178.7, 443.994]",2023-09,26-35,Mid-range
39303,Kevin Morris,38,Samsung,Galaxy S24,464.85,1706.0,AED,3.67,2.0,Neutral,UAE,English,2024-07-14,True,1,4,3,1,1,0,Flipkart,3,"(443.994, 707.968]",2024-07,36-45,Premium
39304,David Ballard,24,Xiaomi,Poco X6,339.45,519.36,AUD,1.53,5.0,Positive,Australia,English,2025-04-08,True,3,4,4,5,5,5,eBay,8,"(178.7, 443.994]",2025-04,18-25,Mid-range
39305,Destiny Barber,34,OnePlus,OnePlus Nord 3,623.86,623.86,USD,1.0,2.0,Neutral,USA,English,2024-07-17,True,1,1,1,1,2,1,eBay,4,"(443.994, 707.968]",2024-07,26-35,Upper-mid
39306,Catherine Williams,37,Motorola,Razr 40,655.62,655.62,USD,1.0,1.0,Negative,USA,English,2024-07-07,True,1,1,1,1,1,3,Flipkart,6,"(443.994, 707.968]",2024-07,36-45,Mid-range
39307,David Scott,31,Apple,iPhone SE,1488.13,2053.62,CAD,1.38,3.0,Neutral,Canada,English,2023-07-14,True,1,2,3,2,4,0,AliExpress,3,"(1235.916, 1499.89]",2023-07,26-35,Premium
39308,Katherine Hernandez,27,Xiaomi,Poco X6,351.29,537.47,AUD,1.53,5.0,Positive,Australia,English,2023-03-29,True,5,4,5,4,3,4,Flipkart,7,"(178.7, 443.994]",2023-03,26-35,Mid-range
39309,Ira Kant,39,Google,Pixel 8,1049.61,87117.63,INR,83.0,4.0,Positive,India,Hindi,2024-07-02,True,3,3,2,4,4,3,AliExpress,6,"(971.942, 1235.916]",2024-07,36-45,Upper-mid
39310,Tibor Ziegert,23,Realme,Realme Narzo 70,546.88,508.6,EUR,0.93,2.0,Neutral,Germany,German,2022-12-01,True,2,2,1,2,2,1,eBay,4,"(443.994, 707.968]",2022-12,18-25,Budget
39311,Tony Harris,41,Realme,Realme Narzo 70,309.12,309.12,USD,1.0,3.0,Positive,USA,English,2024-03-17,True,5,3,4,5,4,11,AliExpress,14,"(178.7, 443.994]",2024-03,36-45,Budget
39312,Marina Vargas,30,Motorola,Razr 40,326.17,1859.17,BRL,5.7,2.0,Negative,Brazil,Portuguese,2023-06-22,True,2,2,2,3,3,4,eBay,7,"(178.7, 443.994]",2023-06,26-35,Mid-range
39313,Maria Sophia Rezende,23,Realme,Realme 12 Pro,325.95,1857.92,BRL,5.7,2.0,Neutral,Brazil,Portuguese,2024-11-12,True,1,2,1,1,2,4,eBay,7,"(178.7, 443.994]",2024-11,18-25,Budget
39314,Ayla Ferreira,22,Xiaomi,Poco X6,468.0,2667.6,BRL,5.7,2.0,Negative,Brazil,Portuguese,2024-02-01,True,2,3,1,1,2,0,BestBuy,3,"(443.994, 707.968]",2024-02,18-25,Mid-range
39315,Brenda Sullivan,27,Apple,iPhone 14,928.19,1420.13,AUD,1.53,2.0,Neutral,Australia,English,2024-08-23,True,3,1,2,4,1,2,Amazon,5,"(707.968, 971.942]",2024-08,26-35,Premium
39316,Julie Robinson,37,Samsung,Galaxy Note 20,1091.36,4005.29,AED,3.67,3.0,Neutral,UAE,English,2025-01-14,False,1,2,2,4,4,3,Amazon,3,"(971.942, 1235.916]",2025-01,36-45,Premium
39317,Constanze Haase,26,Apple,iPhone 13,1191.54,1108.13,EUR,0.93,3.0,Positive,Germany,German,2023-02-20,True,3,4,2,1,3,5,AliExpress,8,"(971.942, 1235.916]",2023-02,26-35,Premium
39318,Sai Sundaram,47,OnePlus,OnePlus 11R,846.64,70271.12,INR,83.0,4.0,Positive,India,Hindi,2023-07-20,True,3,3,4,5,4,4,eBay,7,"(707.968, 971.942]",2023-07,46-55,Upper-mid
39319,Daniel Lee,45,OnePlus,OnePlus Nord 3,956.77,956.77,USD,1.0,1.0,Negative,USA,English,2023-10-21,True,1,1,1,1,1,1,BestBuy,4,"(707.968, 971.942]",2023-10,36-45,Upper-mid
39320,Stephen Mcdonald,18,Xiaomi,Poco X6,277.75,277.75,USD,1.0,4.0,Positive,USA,English,2024-11-15,False,1,3,4,4,2,4,Amazon,4,"(178.7, 443.994]",2024-11,18-25,Mid-range
39321,Gordon Randolph,44,Motorola,Razr 40,625.76,2296.54,AED,3.67,4.0,Positive,UAE,English,2023-10-13,True,2,3,3,3,4,2,AliExpress,5,"(443.994, 707.968]",2023-10,36-45,Mid-range
39322,Kristi Holloway DDS,22,Xiaomi,Redmi Note 13,310.51,475.08,AUD,1.53,2.0,Negative,Australia,English,2024-05-22,True,1,1,2,1,1,2,AliExpress,5,"(178.7, 443.994]",2024-05,18-25,Mid-range
39323,Michelle Adams,18,Motorola,Moto G Power,251.78,251.78,USD,1.0,3.0,Positive,USA,English,2024-08-08,True,3,3,2,3,1,7,BestBuy,10,"(178.7, 443.994]",2024-08,18-25,Mid-range
39324,Deborah Solomon,18,Realme,Realme Narzo 70,573.75,573.75,USD,1.0,3.0,Neutral,USA,English,2024-02-16,True,2,3,3,3,1,3,Amazon,6,"(443.994, 707.968]",2024-02,18-25,Budget
39325,Pavani Divan,28,Realme,Realme Narzo 70,364.05,30216.15,INR,83.0,1.0,Neutral,India,Hindi,2025-08-09,True,1,1,1,2,1,2,Flipkart,5,"(178.7, 443.994]",2025-08,26-35,Budget
39326,Dr. Davi Miguel da Paz,18,Google,Pixel 7a,740.4,4220.28,BRL,5.7,4.0,Neutral,Brazil,Portuguese,2024-12-14,True,4,4,4,3,4,1,AliExpress,4,"(707.968, 971.942]",2024-12,18-25,Upper-mid
39327,Dr. Rose Weinhold,43,Apple,iPhone 15 Pro,979.09,910.55,EUR,0.93,1.0,Negative,Germany,German,2023-11-02,False,1,2,1,1,1,1,Amazon,1,"(971.942, 1235.916]",2023-11,36-45,Premium
39328,Sr. Benicio Moreira,18,Google,Pixel 6,573.25,3267.52,BRL,5.7,3.0,Neutral,Brazil,Portuguese,2024-04-21,True,1,3,2,4,2,0,Amazon,3,"(443.994, 707.968]",2024-04,18-25,Upper-mid
39329,Veronica Vasquez,29,Apple,iPhone 15 Pro,1167.31,4284.03,AED,3.67,2.0,Negative,UAE,English,2024-01-23,True,1,1,1,2,2,4,BestBuy,7,"(971.942, 1235.916]",2024-01,26-35,Premium
39330,Arthur Miguel Nunes,49,Realme,Realme Narzo 70,194.15,1106.66,BRL,5.7,1.0,Negative,Brazil,Portuguese,2024-06-03,True,1,1,1,1,1,3,Flipkart,6,"(178.7, 443.994]",2024-06,46-55,Budget
39331,John Carter,22,Samsung,Galaxy Note 20,665.19,2441.25,AED,3.67,2.0,Negative,UAE,English,2025-10-15,True,1,2,1,1,1,4,Unknown,7,"(443.994, 707.968]",2025-10,18-25,Premium
39332,Jerry Robinson,22,Google,Pixel 6,589.92,2165.01,AED,3.67,3.0,Positive,UAE,English,2024-09-27,False,3,4,3,2,3,3,BestBuy,3,"(443.994, 707.968]",2024-09,18-25,Upper-mid
39333,Beth Wood,18,Samsung,Galaxy Z Flip,1027.7,3771.66,AED,3.67,3.0,Positive,UAE,English,2023-10-01,True,2,3,3,1,5,3,AliExpress,6,"(971.942, 1235.916]",2023-10,18-25,Premium
39334,Gail Baxter,26,Apple,iPhone 13,839.55,3081.15,AED,3.67,3.0,Positive,UAE,English,2023-11-19,True,2,1,3,1,3,5,Flipkart,8,"(707.968, 971.942]",2023-11,26-35,Premium
39335,Janaki Sankar,19,Xiaomi,Poco X6,340.22,28238.26,INR,83.0,4.0,Positive,India,Hindi,2024-10-28,False,2,4,4,5,4,5,eBay,5,"(178.7, 443.994]",2024-10,18-25,Mid-range
39336,Kathleen Clark,40,OnePlus,OnePlus 12,869.73,1200.23,CAD,1.38,3.0,Positive,Canada,English,2025-01-08,True,2,2,2,3,1,5,Amazon,8,"(707.968, 971.942]",2025-01,36-45,Upper-mid
39337,Christopher Stanton,19,Xiaomi,Redmi Note 13,424.86,650.04,AUD,1.53,5.0,Positive,Australia,English,2022-12-23,True,4,4,5,3,5,5,Flipkart,8,"(178.7, 443.994]",2022-12,18-25,Mid-range
39338,Jeffrey Casey,23,Motorola,Razr 40,716.1,1095.63,AUD,1.53,2.0,Negative,Australia,English,2025-08-13,True,3,2,1,3,1,4,Unknown,7,"(707.968, 971.942]",2025-08,18-25,Mid-range
39339,Klaudia Jessel B.A.,25,Samsung,Galaxy Note 20,576.09,535.76,EUR,0.93,3.0,Positive,Germany,German,2024-09-29,True,2,2,3,4,3,3,Unknown,6,"(443.994, 707.968]",2024-09,18-25,Premium
39340,Ester Pimenta,43,Realme,Realme 12 Pro,219.7,1252.29,BRL,5.7,3.0,Positive,Brazil,Portuguese,2022-10-23,True,2,4,5,1,3,7,eBay,10,"(178.7, 443.994]",2022-10,36-45,Budget
39341,Maria Jackson,24,Samsung,Galaxy A55,455.46,628.53,CAD,1.38,2.0,Neutral,Canada,English,2024-10-10,True,1,1,2,1,1,1,AliExpress,4,"(443.994, 707.968]",2024-10,18-25,Premium
39342,Pauline Patel,37,Google,Pixel 8,828.8,646.46,GBP,0.78,4.0,Positive,UK,English,2025-04-08,True,2,3,3,3,4,8,AliExpress,11,"(707.968, 971.942]",2025-04,36-45,Upper-mid
39343,Jeffrey Gibson,22,Google,Pixel 7a,759.42,1161.91,AUD,1.53,4.0,Neutral,Australia,English,2023-09-17,True,4,4,3,3,5,1,BestBuy,4,"(707.968, 971.942]",2023-09,18-25,Upper-mid
39344,Denise Kusch,19,Apple,iPhone 15 Pro,1184.59,1101.67,EUR,0.93,2.0,Neutral,Germany,German,2023-08-11,True,2,1,2,1,3,2,BestBuy,5,"(971.942, 1235.916]",2023-08,18-25,Premium
39345,Lavínia Rocha,26,Xiaomi,Mi 13 Pro,584.38,3330.97,BRL,5.7,3.0,Neutral,Brazil,Portuguese,2023-07-19,True,2,2,2,4,3,0,Amazon,3,"(443.994, 707.968]",2023-07,26-35,Mid-range
39346,Kevin Rhodes,18,OnePlus,OnePlus 11R,434.6,338.99,GBP,0.78,2.0,Neutral,UK,English,2024-08-27,True,2,1,1,2,1,2,Amazon,5,"(178.7, 443.994]",2024-08,18-25,Upper-mid
39347,Mr Mohamed Brown,27,Realme,Realme Narzo 70,405.84,316.56,GBP,0.78,4.0,Positive,UK,English,2023-05-11,False,3,3,3,3,2,4,eBay,4,"(178.7, 443.994]",2023-05,26-35,Budget
39348,Aarav Basak,39,Motorola,Edge 50,559.68,46453.44,INR,83.0,4.0,Positive,India,Hindi,2025-08-10,True,4,2,5,2,5,6,Flipkart,9,"(443.994, 707.968]",2025-08,36-45,Mid-range
39349,David Hurley,34,Google,Pixel 8,675.26,675.26,USD,1.0,4.0,Positive,USA,English,2024-02-12,False,5,4,3,4,3,6,Flipkart,6,"(443.994, 707.968]",2024-02,26-35,Upper-mid
39350,Tabitha Bonilla,31,Realme,Realme Narzo 70,238.19,238.19,USD,1.0,5.0,Positive,USA,English,2023-01-02,True,5,3,4,3,4,4,eBay,7,"(178.7, 443.994]",2023-01,26-35,Budget
39351,Aaron Scott,26,Samsung,Galaxy Z Flip,1145.99,4205.78,AED,3.67,3.0,Negative,UAE,English,2024-09-06,True,4,2,1,4,3,1,AliExpress,4,"(971.942, 1235.916]",2024-09,26-35,Premium
39352,Jade Hooper,42,Realme,Realme Narzo 70,266.6,207.95,GBP,0.78,4.0,Positive,UK,English,2023-01-28,True,4,4,5,3,4,8,eBay,11,"(178.7, 443.994]",2023-01,36-45,Budget
39353,Jeffery Porter,18,Xiaomi,Poco X6,284.32,1043.45,AED,3.67,5.0,Positive,UAE,English,2025-06-21,True,3,3,4,5,3,7,AliExpress,10,"(178.7, 443.994]",2025-06,18-25,Mid-range
39354,Omisha Bail,43,Realme,Realme Narzo 70,578.17,47988.11,INR,83.0,5.0,Positive,India,Hindi,2025-09-29,True,4,5,4,4,4,3,Flipkart,6,"(443.994, 707.968]",2025-09,36-45,Budget
39355,Ana Luiza Moraes,18,Xiaomi,Poco X6,422.1,2405.97,BRL,5.7,2.0,Neutral,Brazil,Portuguese,2023-05-30,False,2,1,1,2,2,2,Unknown,2,"(178.7, 443.994]",2023-05,18-25,Mid-range
39356,Wieslaw Etzler,21,Apple,iPhone 15 Pro,1229.55,1143.48,EUR,0.93,2.0,Negative,Germany,German,2025-05-30,True,1,1,2,3,2,2,AliExpress,5,"(971.942, 1235.916]",2025-05,18-25,Premium
39357,Jason Garcia,39,Samsung,Galaxy A55,958.71,958.71,USD,1.0,1.0,Negative,USA,English,2025-08-02,True,1,1,1,1,1,1,eBay,4,"(707.968, 971.942]",2025-08,36-45,Premium
39358,Dr Nathan Wood,37,OnePlus,OnePlus Nord 3,669.4,522.13,GBP,0.78,4.0,Positive,UK,English,2023-06-15,True,4,5,5,5,4,4,Unknown,7,"(443.994, 707.968]",2023-06,36-45,Upper-mid
39359,Tripti Mukherjee,40,Apple,iPhone SE,1177.44,97727.52,INR,83.0,1.0,Neutral,India,Hindi,2023-01-12,True,1,1,1,1,1,1,eBay,4,"(971.942, 1235.916]",2023-01,36-45,Premium
39360,Michael Richardson,43,Samsung,Galaxy Note 20,1295.01,4752.69,AED,3.67,5.0,Positive,UAE,English,2023-08-05,True,5,5,5,5,5,6,Flipkart,9,"(1235.916, 1499.89]",2023-08,36-45,Premium
39361,Kristie Orr,28,Google,Pixel 7a,714.97,714.97,USD,1.0,4.0,Positive,USA,English,2024-11-27,True,3,4,4,5,4,6,Amazon,9,"(707.968, 971.942]",2024-11,26-35,Upper-mid
39362,Amber Hobbs-Robertson,20,Samsung,Galaxy A55,401.52,313.19,GBP,0.78,5.0,Positive,UK,English,2023-03-05,False,4,5,5,3,5,8,BestBuy,8,"(178.7, 443.994]",2023-03,18-25,Premium
39363,Dr. Guilherme das Neves,35,Realme,Realme 12 Pro,520.33,2965.88,BRL,5.7,5.0,Positive,Brazil,Portuguese,2022-12-01,True,5,5,5,4,5,5,eBay,8,"(443.994, 707.968]",2022-12,26-35,Budget
39364,Joshua Steele,29,Xiaomi,Poco X6,577.23,796.58,CAD,1.38,3.0,Neutral,Canada,English,2023-08-31,True,3,3,1,1,1,5,AliExpress,8,"(443.994, 707.968]",2023-08,26-35,Mid-range
39365,Nathan Klein,23,Apple,iPhone 15 Pro,1487.63,2052.93,CAD,1.38,2.0,Neutral,Canada,English,2025-01-01,True,1,2,1,1,1,2,Amazon,5,"(1235.916, 1499.89]",2025-01,18-25,Premium
39366,Susan Mullins,23,Google,Pixel 8,789.4,1207.78,AUD,1.53,4.0,Positive,Australia,English,2023-06-20,True,4,3,5,3,3,3,Flipkart,6,"(707.968, 971.942]",2023-06,18-25,Upper-mid
39367,Dr. Notburga Geisler B.Sc.,52,Realme,Realme Narzo 70,448.0,416.64,EUR,0.93,4.0,Neutral,Germany,German,2023-08-21,True,4,3,4,3,3,3,Flipkart,6,"(443.994, 707.968]",2023-08,46-55,Budget
39368,Melissa Holmes,27,OnePlus,OnePlus 11R,883.95,3244.1,AED,3.67,4.0,Positive,UAE,English,2024-02-05,True,3,3,4,5,4,7,AliExpress,10,"(707.968, 971.942]",2024-02,26-35,Upper-mid
39369,Connie Cruz,25,OnePlus,OnePlus Nord 3,713.26,713.26,USD,1.0,1.0,Negative,USA,English,2024-03-06,False,1,2,1,1,1,0,Unknown,0,"(707.968, 971.942]",2024-03,18-25,Upper-mid
39370,Sr. Cauã Cassiano,40,OnePlus,OnePlus Nord 3,772.28,4402.0,BRL,5.7,3.0,Positive,Brazil,Portuguese,2024-03-24,False,2,3,2,2,2,10,BestBuy,10,"(707.968, 971.942]",2024-03,36-45,Upper-mid
39371,Jason Cardenas,33,Motorola,Razr 40,563.81,778.06,CAD,1.38,4.0,Positive,Canada,English,2023-12-17,True,4,3,4,4,3,8,eBay,11,"(443.994, 707.968]",2023-12,26-35,Mid-range
39372,Marissa Lopez,27,Google,Pixel 7a,830.79,3049.0,AED,3.67,4.0,Positive,UAE,English,2023-03-10,True,4,3,3,2,5,4,AliExpress,7,"(707.968, 971.942]",2023-03,26-35,Upper-mid
39373,Mohamed Hughes-Knight,34,Samsung,Galaxy Note 20,471.79,368.0,GBP,0.78,3.0,Neutral,UK,English,2023-09-24,True,3,4,5,2,3,1,Flipkart,4,"(443.994, 707.968]",2023-09,26-35,Premium
39374,Suzanne Snyder,48,Motorola,Moto G Power,502.34,693.23,CAD,1.38,3.0,Neutral,Canada,English,2023-03-06,True,1,3,4,3,4,5,AliExpress,8,"(443.994, 707.968]",2023-03,46-55,Mid-range
39375,Russell Smith,32,Xiaomi,Mi 13 Pro,602.14,469.67,GBP,0.78,5.0,Positive,UK,English,2024-10-23,True,5,5,5,4,5,8,Amazon,11,"(443.994, 707.968]",2024-10,26-35,Mid-range
39376,Arunima Barman,30,OnePlus,OnePlus 12,934.21,77539.43,INR,83.0,4.0,Positive,India,Hindi,2024-03-12,True,3,2,3,3,4,6,BestBuy,9,"(707.968, 971.942]",2024-03,26-35,Upper-mid
39377,Stephen Garcia,38,Google,Pixel 8,730.37,2680.46,AED,3.67,4.0,Positive,UAE,English,2024-09-22,True,4,4,4,3,5,3,Amazon,6,"(707.968, 971.942]",2024-09,36-45,Upper-mid
39378,Levi da Luz,18,Realme,Realme 12 Pro,387.19,2206.98,BRL,5.7,1.0,Neutral,Brazil,Portuguese,2025-07-25,True,1,1,2,1,1,2,AliExpress,5,"(178.7, 443.994]",2025-07,18-25,Budget
39379,Anita Smith MD,26,Samsung,Galaxy Z Flip,751.86,1150.35,AUD,1.53,4.0,Positive,Australia,English,2025-10-15,True,3,5,5,4,4,6,BestBuy,9,"(707.968, 971.942]",2025-10,26-35,Premium
39380,Sylvana Haase,38,Apple,iPhone SE,1447.84,1346.49,EUR,0.93,2.0,Negative,Germany,German,2024-06-16,False,1,1,2,1,1,1,AliExpress,1,"(1235.916, 1499.89]",2024-06,36-45,Premium
39381,Maria Sampaio,29,Samsung,Galaxy Note 20,603.11,3437.73,BRL,5.7,2.0,Neutral,Brazil,Portuguese,2023-11-30,True,1,1,1,1,2,2,BestBuy,5,"(443.994, 707.968]",2023-11,26-35,Premium
39382,Julian Mullins,32,Google,Pixel 8,1074.56,1074.56,USD,1.0,3.0,Negative,USA,English,2025-08-06,True,5,2,2,2,3,4,eBay,7,"(971.942, 1235.916]",2025-08,26-35,Upper-mid
39383,Dr Gary Harding,29,Realme,Realme 12 Pro,368.87,287.72,GBP,0.78,3.0,Positive,UK,English,2025-02-08,True,2,3,4,1,3,6,Amazon,9,"(178.7, 443.994]",2025-02,26-35,Budget
39384,Bernard Griffin,22,Realme,Realme 12 Pro,598.61,2196.9,AED,3.67,4.0,Positive,UAE,English,2024-02-14,True,5,5,4,5,4,3,BestBuy,6,"(443.994, 707.968]",2024-02,18-25,Budget
39385,Ana Araújo,37,Samsung,Galaxy A55,1064.67,6068.62,BRL,5.7,2.0,Neutral,Brazil,Portuguese,2023-08-05,False,2,2,1,1,1,1,BestBuy,1,"(971.942, 1235.916]",2023-08,36-45,Premium
39386,Ing. Raphaela Weihmann,34,Xiaomi,Poco X6,649.88,604.39,EUR,0.93,5.0,Positive,Germany,German,2024-04-03,True,5,3,5,4,5,6,AliExpress,9,"(443.994, 707.968]",2024-04,26-35,Mid-range
39387,Andrew Cunningham,26,Apple,iPhone 13,1304.55,4787.7,AED,3.67,1.0,Negative,UAE,English,2025-08-29,False,1,2,1,1,1,3,Flipkart,3,"(1235.916, 1499.89]",2025-08,26-35,Premium
39388,David Cole,33,Motorola,Edge 50,762.96,2800.06,AED,3.67,3.0,Neutral,UAE,English,2023-08-19,True,3,3,1,3,3,2,eBay,5,"(707.968, 971.942]",2023-08,26-35,Mid-range
39389,Dr. Samuel Barrera,27,Motorola,Edge 50,434.9,1596.08,AED,3.67,2.0,Neutral,UAE,English,2025-02-11,True,1,1,1,2,2,5,eBay,8,"(178.7, 443.994]",2025-02,26-35,Mid-range
39390,Tracy Vega,27,OnePlus,OnePlus Nord 3,585.2,895.36,AUD,1.53,4.0,Positive,Australia,English,2024-11-07,True,4,3,3,3,2,5,AliExpress,8,"(443.994, 707.968]",2024-11,26-35,Upper-mid
39391,Siegbert Kramer,25,Google,Pixel 7a,780.01,725.41,EUR,0.93,4.0,Positive,Germany,German,2022-11-04,True,5,3,5,2,3,5,AliExpress,8,"(707.968, 971.942]",2022-11,18-25,Upper-mid
39392,Tamanna Comar,28,OnePlus,OnePlus 12,779.07,64662.81,INR,83.0,2.0,Neutral,India,Hindi,2023-12-30,False,1,1,3,1,3,2,eBay,2,"(707.968, 971.942]",2023-12,26-35,Upper-mid
39393,Luísa Gomes,29,Motorola,Moto G Power,339.58,1935.61,BRL,5.7,4.0,Positive,Brazil,Portuguese,2024-02-15,True,3,3,5,4,3,6,eBay,9,"(178.7, 443.994]",2024-02,26-35,Mid-range
39394,Jerry Jones,44,Xiaomi,Redmi Note 13,588.82,812.57,CAD,1.38,3.0,Positive,Canada,English,2024-09-07,True,2,3,4,3,4,2,Amazon,5,"(443.994, 707.968]",2024-09,36-45,Mid-range
